COD_IMOVEL,COD_ESTADO,NOM_MUNICI,NUM_MODULO,SITUACAO,Shape_Leng,AREA_GEO,Nome_W,ID,mun_coord,ID,Nome da Fazenda ,Localização (Cidade/Estado),Lat,Long,Shape_Length,Shape_Area
MT-5106240-E28D3EC6C02C4A599B6F80087863BB8F,MT,Nova UbiratÃ£,;217,6346;,PE,;0,587782;,;19579,459905;,Fazenda Centro da Mata,1,Sorriso,<Nu1ll>,Faz. Centro da Mata,Nova Ubiratã - MT,;13°4'11,356"S ;,;54°58'20,221"W;,;0,587782;,;0,016318;
MT-5108501-5FB6D8239A0E44F182DE319C4EF932BD,MT,Vera,;3,3445;,AT,;0,065524;,;301,042504;,<Null>,22,Vera,22,Faz. Nossa Senhora da Salete,Sorriso - MT,;12°28'53,85";,;55°29'05,06";,;0,065524;,;0,00025;
MT-5108006-07FB2130F9D54D81970EAE44C4711FCE,MT,Tapurah,;7,6849;,AT,;0,11433;,;769,049149;,<Null>,14,Tapurah,14,Faz. Cella, Sorriso - MT,12.30’7782”,55.88’8805”,;0,11433;,;0,00064;
MT-5107925-D7BC8E22B008461498D7059C0BBE17B6,MT,Sorriso,;4,5293;,AT,;0,097592;,;407,839521;,<Null>,23,Sorriso,23,Faz. Soledade,Sorriso - MT,,,;0,097592;,;0,000339;
MT-5107925-E0BF666331F04DB2ADBB4D0773218BCB,MT,Sorriso,;25,1913;,AT,;0,173956;,;2268,379908;,<Null>,5,Sorriso,5,Fazenda Leopoldina, Sorriso MT,;12°34'32,73";,;56°00'53,46";,;0,173956;,;0,001887;
MT-5107925-475BFD021B8D42D3B33360E43E1B070D,MT,Sorriso,;15,6962;,AT,;0,266902;,;1412,952105;,<Null>,18,Sorriso,18,Faz. Pedra,Sorriso - MT,;12°48'56,23";,;55°45'52,18";,;0,266902;,;0,001176;
MT-5107925-20AF25D83AA740F0B01C9DCB8FA23F9E,MT,Sorriso,;16,3045;,AT,;0,17202;,;1467,702143;,<Null>,12,Sorriso,12,Faz. Santana, Sorriso - MT,;12°22'48,71'';,;55°34'15,91'';,;0,17202;,;0,00122;
MT-5107925-87A62F48503C46789DD83E75D3FF2F4B,MT,Sorriso,;6,1013;,AT,;0,125367;,;549,164205;,<Null>,2,Sorriso,2,Fazenda Rodeio, Sorriso MT,;12°43'25,00'';,;55°31'58,00';,;0,125367;,;0,000457;
MT-5107925-8C0CBD27F49F4ABABF44F8954B44EF08,MT,Sorriso,;5,7714;,AT,;0,09004;,;519,615318;,<Null>,9,Sorriso,9,Faz. Dakar, Sorriso - MT,12.52’19”,55.46’39”,;0,09004;,;0,000433;
MT-5107925-14A253D41E46400CA2442AD6E6425499,MT,Sorriso,;1,0945;,AT,;0,03711;,;98,538853;,<Null>,8,Sorriso,8,Faz.São Felipe, Sorriso - MT,12.47’18.72”,55.47’06.11”,;0,03711;,;8,2E-05;
MT-5107925-4B2E1A23CF9649C1A78C49D8ABF4D51A,MT,Sorriso,;14,0323;,AT,;0,173505;,;1263,360949;,<Null>,13,Sorriso,13,Faz. Videirense, Sorriso - MT,12.51’32.74”,55.44’37.79”,;0,173505;,;0,001052;
MT-5107925-62FFD824E80D4EAD9F8475091ED06528,MT,Sorriso,;33,6149;,AT,;0,380257;,;3026,488971;,<Null>,7,Sorriso,7,Faz. Jaborandi, Sorriso - MT,12.9’ 1”,55.45’3”,;0,380257;,;0,002513;
MT-5107925-B531469FFA3D40309859E1E26E707E2E,MT,Sorriso,;14,1908;,AT,;0,167049;,;1277,710336;,<Null>,10,Sorriso,10,Faz.São Marcos, Sorriso - MT,;46°45,6;,;57°37,8;,;0,167049;,;0,001064;
MT-5107925-0F1B1AB9F27845928FABEDF5F0894731,MT,Sorriso,;9,6941;,AT,;0,139627;,;872,756113;,<Null>,4,Sorriso,4,Fazenda Sta Ernestina ,Sorriso MT,;12 28’46,76;,;55 41’46,7”;,;0,139627;,;0,000726;
MT-5107925-164634A3AC574AE3B17FA89FAAA63286,MT,Sorriso,;44,5404;,AT,;0,325104;,;4009,701362;,<Null>,15,Sorriso,15,Faz. Berrante de Ouro,Sorriso - MT,12.05.779’,055.39.541’,;0,325104;,;0,003329;
MT-5107925-D64DA28B63A44A56A797CEBC8D2F30E8,MT,Sorriso,;13,7241;,AT,;0,240182;,;1235,707341;,<Null>,16,Sorriso,16,Faz. Alegria,Sorriso - MT,;12°48'17,91";,;55°46'34,95";,;0,240182;,;0,001029;
MT-5107925-D99D813CA9F140CAB8D54230315AD9A9,MT,Sorriso,;40,8178;,AT,;0,282732;,;3674,404907;,<Null>,20,Sorriso,20,Fazenda Pinhal,Sorriso - MT,;12°56'26,06'';,;55°34'50,1'';,;0,282732;,;0,003061;
MT-5107925-0CDF4D5A730D4571971FEC91B113F1A1,MT,Sorriso,;71,1759;,AT,;0,400365;,;6408,294232;,<Null>,11,Sorriso,11,Faz. Sta Maria Amazonia, Sorriso - MT,12.22’16”,55.48’18”,;0,400365;,;0,005326;
MT-5107925-68BCC9630DA3435C9D317FC5134DFC59,MT,Sorriso,;7,3966;,AT,;0,117508;,;665,967573;,<Null>,21,Sorriso,21,Faz. Sto.Antonio, Sorriso - MT,12°56'50",55°51'10",;0,117508;,;0,000555;
MT-5106802-503D33977B2F448F8B14ED2138229FA5,MT,Porto dos GaÃºchos,;25,9238;,AT,;0,201438;,;2594,193433;,<Null>,3,Porto dos Gaúchos,3,Fazenda Rio Vermelho, Ipiranga Norte MT,;12°04'35,43'';,;56°24'11,98'';,;0,201438;,;0,002154;
MT-5106240-C059300533924FBEA25E63814CC0A62B,MT,Nova UbiratÃ£,;53,5568;,AT,;0,336571;,;4817,723938;,<Null>,6,Nova Ubiratã,6, Fazenda São Jorge, Nova ubiratã,;13°24’35,01;,;54°51’57,35”;,;0,336571;,;0,004021;
MT-5106240-7AB9E1B795EB41EDBA5BF078CA636619,MT,Nova UbiratÃ£,;17,5303;,AT,;0,16256;,;1577,775543;,<Null>,19,Vera,19,Faz. Pluma,Sorriso - MT,;12°49'49,86";,;55°23'00,58";,;0,16256;,;0,001314;
MT-5106216-0FA9C917379544BDBB9D696EF0514414,MT,Nova CanaÃ£ do Norte,;3,994;,AT,;0,076217;,;399,511822;,<Null>,17,Nova Canaã do Norte,17,Fazenda Gamada,Nova Canaã do Norte - MT,10°25'21.62",;55°40'43,89";,;0,076217;,;0,00033;
